fecha_enc_vent,score,canal_venta
2025-01-30,6.9,MAIL
2025-01-30,7.6,WA
2025-01-30,7.0,WA
2025-02-04,6.6,WA
2025-02-04,9.0,WA
2025-02-04,9.0,PRE
2025-02-04,6.9,WA
2025-02-04,7.8,WA
2025-02-04,7.7,TEL
2025-02-04,5.3,WA
2025-02-05,7.7,TEL
2025-02-05,4.6,TEL
2025-02-05,6.3,MAIL
2025-02-05,7.3,PRE
2025-02-05,6.8,PRE
2025-02-05,9.2,WA
2025-02-06,6.9,WA
2025-02-06,8.7,PRE
2025-02-06,4.7,MAIL
2025-02-06,4.5,PRE
2025-02-06,9.4,PRE
2025-02-06,7.6,PRE
2025-02-06,7.1,WA
2025-02-07,7.9,PRE
2025-02-07,8.9,PRE
2025-02-07,8.3,MAIL
2025-02-07,6.7,WA
2025-02-07,10.0,MAIL
2025-02-07,7.9,WA
2025-02-07,10.0,TEL
2025-02-07,3.9,WA
2025-02-08,6.1,WA
2025-02-08,5.9,WA
2025-02-08,8.8,WA
2025-02-10,7.6,PRE
2025-02-10,5.0,WA
2025-02-10,7.0,WA
2025-02-10,9.6,WA
2025-02-10,9.8,PRE
2025-02-10,8.3,PRE
2025-02-10,6.6,PRE
2025-02-10,7.2,PRE
2025-02-10,8.1,TEL
2025-02-10,9.8,PRE
2025-02-10,7.2,MAIL
2025-02-10,8.5,TEL
2025-02-10,8.9,WA
2025-02-11,7.3,PRE
2025-02-11,8.6,MAIL
2025-02-11,7.9,WA
2025-02-11,8.6,PRE
2025-02-11,7.6,WA
2025-02-11,8.0,TEL
2025-02-11,8.0,WA
2025-02-11,6.2,WA
2025-02-11,8.9,PRE
2025-02-11,8.5,PRE
2025-02-11,8.6,WA
2025-02-11,8.8,WA
2025-02-13,8.0,PRE
2025-02-13,6.2,WA
2025-02-13,8.8,MAIL
2025-02-13,10.0,WA
2025-02-13,8.3,PRE
2025-02-18,7.8,WA
2025-02-18,10.0,PRE
2025-02-18,10.0,MAIL
2025-02-18,8.3,WA
2025-02-18,8.4,PRE
2025-02-19,7.8,WA
2025-02-19,8.5,TEL
2025-02-19,7.2,MAIL
2025-02-19,7.3,TEL
2025-02-19,6.6,TEL
2025-02-19,8.5,WA
2025-02-19,4.4,PRE
2025-02-19,8.3,WA
2025-02-19,9.0,WA
2025-02-19,7.6,WA
2025-02-19,10.0,PRE
2025-02-19,7.6,TEL
2025-02-19,5.7,MAIL
2025-02-20,10.0,TEL
2025-02-20,9.9,WA
2025-02-20,10.0,TEL
2025-02-20,9.9,WA
2025-02-20,7.6,WA
2025-02-20,7.7,PRE
2025-02-20,7.9,PRE
2025-02-20,10.0,WA
2025-02-21,7.6,WA
2025-02-21,7.6,PRE
2025-02-21,10.0,WA
2025-02-21,7.5,WA
2025-02-21,8.8,PRE
2025-02-21,8.7,PRE
2025-02-21,5.9,TEL
2025-02-21,8.5,PRE
2025-02-25,8.7,MAIL
2025-02-25,9.1,TEL
2025-02-25,8.9,TEL
2025-02-25,7.9,WA
2025-02-25,8.7,WA
2025-02-25,6.8,TEL
2025-02-25,8.2,WA
2025-02-25,7.7,WA
2025-02-25,7.7,WA
2025-02-25,7.1,WA
2025-02-25,9.1,WA
2025-02-26,8.6,PRE
2025-02-26,7.1,TEL
2025-02-26,6.6,WA
2025-02-26,7.3,PRE
2025-02-26,8.2,TEL
2025-02-26,2.4,TEL
2025-02-26,7.1,WA
2025-02-26,9.1,PRE
2025-02-26,8.5,PRE
2025-02-26,8.6,MAIL
2025-02-26,7.3,WA
2025-02-26,10.0,WA
2025-02-27,7.2,PRE
2025-02-27,10.0,MAIL
2025-02-27,8.0,WA
2025-02-27,8.3,PRE
2025-02-27,3.5,PRE
2025-02-27,3.1,WA
2025-02-27,5.6,PRE
2025-03-03,8.9,WA
2025-03-03,7.3,WA
2025-03-03,9.2,PRE
2025-03-03,9.4,WA
2025-03-03,8.1,WA
2025-03-03,5.5,WA
2025-03-03,8.6,WA
2025-03-03,7.7,MAIL
2025-03-03,7.9,MAIL
2025-03-03,5.8,MAIL
2025-03-03,9.6,PRE
2025-03-03,8.2,TEL
2025-03-03,9.8,PRE
2025-03-03,7.8,PRE
2025-03-03,7.1,WA
2025-03-03,9.2,PRE
2025-03-04,8.2,PRE
2025-03-04,8.8,MAIL
2025-03-04,4.0,WA
2025-03-04,6.6,TEL
2025-03-04,9.6,WA
2025-03-04,9.9,PRE
2025-03-05,9.1,WA
2025-03-05,8.6,PRE
2025-03-05,7.7,PRE
2025-03-05,5.7,WA
2025-03-05,3.8,WA
2025-03-05,6.7,WA
2025-03-05,6.7,PRE
2025-03-05,7.2,TEL
2025-03-05,8.1,WA
2025-03-05,8.1,PRE
2025-03-05,6.9,MAIL
2025-03-05,4.1,WA
2025-03-05,4.6,WA
2025-03-05,9.0,WA
2025-03-06,7.8,WA
2025-03-06,9.4,TEL
2025-03-06,7.8,PRE
2025-03-06,7.4,MAIL
2025-03-06,5.2,PRE
2025-03-06,8.7,WA
2025-03-06,6.2,PRE
2025-03-07,9.8,PRE
2025-03-07,9.8,PRE
2025-03-07,9.3,MAIL
2025-03-07,7.2,MAIL
2025-03-07,6.7,PRE
2025-03-08,9.9,TEL
2025-03-08,8.2,PRE
2025-03-08,7.7,WA
2025-03-08,8.5,WA
2025-03-08,8.6,PRE
2025-03-10,8.2,PRE
2025-03-10,6.8,PRE
2025-03-10,9.2,PRE
2025-03-10,9.6,PRE
2025-03-10,9.8,WA
2025-03-10,10.0,TEL
2025-03-10,8.4,TEL
2025-03-10,7.8,PRE
2025-03-10,8.9,WA
2025-03-10,8.0,WA
2025-03-10,8.9,TEL
2025-03-10,8.7,WA
2025-03-10,7.4,WA
2025-03-10,8.4,PRE
2025-03-11,10.0,PRE
2025-03-11,7.2,WA
2025-03-11,8.0,TEL
2025-03-11,9.4,TEL
2025-03-11,7.0,WA
2025-03-11,8.8,TEL
2025-03-12,7.7,TEL
2025-03-12,7.1,WA
2025-03-12,7.6,PRE
2025-03-12,6.8,WA
2025-03-12,7.4,PRE
2025-03-12,7.2,WA
2025-03-13,8.1,WA
2025-03-13,4.2,PRE
2025-03-13,9.1,WA
2025-03-13,6.7,WA
2025-03-13,8.7,PRE
2025-03-13,9.8,WA
2025-03-14,8.5,PRE
2025-03-14,8.8,PRE
2025-03-14,5.7,TEL
2025-03-14,7.4,PRE
2025-03-14,9.6,WA
2025-03-17,8.2,PRE
2025-03-17,8.6,WA
2025-03-17,4.4,PRE
2025-03-17,7.4,WA
2025-03-17,7.6,WA
2025-03-17,7.2,TEL
2025-03-18,9.1,TEL
2025-03-18,5.3,MAIL
2025-03-18,7.1,WA
2025-03-18,8.6,WA
2025-03-18,8.9,PRE
2025-03-18,9.2,WA
2025-03-18,7.4,WA
2025-03-18,4.7,WA
2025-03-18,9.3,WA
2025-03-18,7.6,PRE
2025-03-19,7.6,TEL
2025-03-19,9.3,TEL
2025-03-19,9.2,PRE
2025-03-19,9.8,TEL
2025-03-19,8.2,WA
2025-03-19,8.4,WA
2025-03-19,9.8,WA
2025-03-19,8.7,WA
2025-03-19,9.8,WA
2025-03-24,9.1,PRE
2025-03-24,9.1,WA
2025-03-24,6.6,PRE
2025-03-24,10.0,TEL
2025-03-24,8.5,WA
2025-03-24,7.5,WA
2025-03-24,10.0,WA
2025-03-24,7.7,MAIL
2025-03-24,4.9,WA
2025-03-26,5.4,PRE
2025-03-26,9.3,WA
2025-03-26,9.5,WA
2025-03-26,8.1,WA
2025-03-26,7.5,WA
2025-03-26,9.0,WA
2025-03-26,8.1,PRE
2025-03-26,6.3,PRE
2025-03-26,7.5,PRE
2025-03-26,7.8,PRE
2025-03-26,6.7,WA
2025-03-26,7.4,WA
2025-03-26,9.5,MAIL
2025-03-26,8.8,TEL
2025-03-27,8.8,TEL
2025-03-27,8.9,TEL
2025-03-27,9.3,WA
2025-03-27,7.6,WA
2025-03-27,6.8,WA
2025-03-27,8.7,WA
2025-03-28,8.0,WA
2025-03-28,10.0,PRE
2025-03-28,8.6,PRE
2025-03-28,7.3,PRE
2025-03-28,7.3,PRE
2025-03-28,9.6,PRE
2025-03-28,6.7,PRE
2025-04-01,7.2,PRE
2025-04-01,6.3,WA
2025-04-01,7.8,TEL
2025-04-01,8.1,PRE
2025-04-01,8.2,WA
2025-04-02,10.0,WA
2025-04-02,7.8,WA
2025-04-02,3.3,TEL
2025-04-02,7.7,PRE
2025-04-02,8.9,WA
2025-04-02,8.1,PRE
2025-04-02,10.0,WA
2025-04-02,8.4,TEL
2025-04-02,5.9,MAIL
2025-04-03,9.2,MAIL
2025-04-03,7.5,WA
2025-04-03,7.7,PRE
2025-04-03,8.5,WA
2025-04-03,10.0,WA
2025-04-03,9.3,WA
2025-04-03,6.5,PRE
2025-04-03,6.2,TEL
2025-04-03,5.9,WA
2025-04-03,7.1,MAIL
2025-04-03,8.2,WA
2025-04-03,6.7,WA
2025-04-03,7.3,PRE
2025-04-03,6.2,PRE
2025-04-07,8.3,WA
2025-04-07,8.7,MAIL
2025-04-07,7.7,WA
2025-04-07,8.5,PRE
2025-04-07,8.3,MAIL
2025-04-07,7.2,WA
2025-04-07,7.3,PRE
2025-04-07,10.0,PRE
2025-04-07,8.6,WA
2025-04-07,8.4,WA
2025-04-07,7.6,WA
2025-04-07,9.1,PRE
2025-04-07,10.0,WA
2025-04-07,5.8,PRE
2025-04-08,9.8,WA
2025-04-08,7.7,MAIL
2025-04-08,9.3,WA
2025-04-08,9.1,MAIL
2025-04-08,7.8,PRE
2025-04-09,10.0,WA
2025-04-09,9.0,PRE
2025-04-09,7.9,WA
2025-04-09,7.2,MAIL
2025-04-09,9.0,WA
2025-04-09,6.2,WA
2025-04-09,9.5,MAIL
2025-04-09,8.8,WA
2025-04-09,9.1,WA
2025-04-09,6.8,PRE
2025-04-09,6.6,WA
2025-04-10,6.7,WA
2025-04-10,8.5,TEL
2025-04-10,8.2,WA
2025-04-10,6.6,MAIL
2025-04-10,8.5,MAIL
2025-04-10,8.7,PRE
2025-04-10,7.9,MAIL
2025-04-10,8.7,PRE
2025-04-10,10.0,WA
2025-04-10,8.3,WA
2025-04-14,8.5,WA
2025-04-14,8.8,MAIL
2025-04-14,6.3,WA
2025-04-14,8.7,WA
2025-04-14,9.1,PRE
2025-04-14,7.9,MAIL
2025-04-14,7.7,WA
2025-04-14,5.4,TEL
2025-04-14,7.7,MAIL
2025-04-14,7.9,TEL
2025-04-14,7.2,WA
2025-04-15,8.8,PRE
2025-04-15,7.2,PRE
2025-04-15,7.2,MAIL
2025-04-15,6.4,WA
2025-04-15,8.4,WA
2025-04-15,8.6,PRE
2025-04-15,7.7,PRE
2025-04-15,10.0,PRE
2025-04-16,7.8,PRE
2025-04-16,8.6,MAIL
2025-04-16,8.6,WA
2025-04-16,9.1,PRE
2025-04-16,6.0,PRE
2025-04-16,7.6,WA
2025-04-16,6.6,WA
2025-04-16,6.0,WA
2025-04-16,8.1,TEL
2025-04-16,8.1,WA
2025-04-17,9.1,TEL
2025-04-17,6.4,WA
2025-04-17,6.2,MAIL
2025-04-17,7.5,WA
2025-04-17,7.9,WA
2025-04-17,9.2,PRE
2025-04-17,4.8,MAIL
2025-04-17,8.3,TEL
2025-04-17,8.8,PRE
2025-04-17,9.2,WA
2025-04-17,7.9,PRE
2025-04-17,9.9,WA
2025-04-17,6.5,WA
2025-04-17,8.3,PRE
2025-04-18,7.8,TEL
2025-04-18,10.0,WA
2025-04-18,8.6,WA
2025-04-18,7.0,MAIL
2025-04-18,9.5,WA
2025-04-18,8.0,WA
2025-04-18,10.0,WA
2025-04-18,7.7,MAIL
2025-04-18,9.8,PRE
2025-04-18,6.2,PRE
2025-04-18,8.9,WA
2025-04-18,8.4,TEL
2025-04-21,8.8,WA
2025-04-21,8.1,WA
2025-04-21,10.0,PRE
2025-04-21,10.0,WA
2025-04-21,8.4,PRE
2025-04-21,8.8,WA
2025-04-21,3.8,WA
2025-04-21,8.2,WA
2025-04-21,6.2,MAIL
2025-04-24,8.6,TEL
2025-04-24,6.7,PRE
2025-04-24,6.9,PRE
2025-04-24,9.1,TEL
2025-04-24,9.3,WA
2025-04-24,8.3,MAIL
2025-04-24,5.9,TEL
2025-04-24,7.7,MAIL
2025-04-28,8.5,PRE
2025-04-28,7.4,PRE
2025-04-28,8.4,PRE
2025-04-28,9.9,WA
2025-04-28,9.4,WA
2025-04-28,8.7,WA
2025-04-28,7.6,PRE
2025-04-28,8.1,WA
2025-04-28,7.9,MAIL
2025-04-28,7.7,PRE
2025-04-28,7.2,MAIL
2025-04-28,7.2,TEL
2025-04-28,10.0,PRE
2025-04-28,8.6,MAIL
2025-04-29,8.4,WA
2025-04-29,7.3,PRE
2025-04-29,5.8,MAIL
2025-04-29,8.2,WA
2025-04-29,10.0,WA
2025-04-29,7.9,PRE
2025-04-29,8.7,WA
2025-04-29,9.2,WA
2025-04-29,9.4,PRE
2025-04-30,7.1,WA
2025-04-30,8.4,TEL
2025-04-30,4.5,WA
2025-04-30,7.2,PRE
2025-04-30,8.7,PRE
2025-05-02,7.9,WA
2025-05-02,7.2,WA
2025-05-02,8.6,PRE
2025-05-02,9.2,WA
2025-05-02,8.5,PRE
2025-05-02,8.4,PRE
2025-05-02,7.7,MAIL
2025-05-06,8.8,MAIL
2025-05-06,6.6,MAIL
2025-05-06,8.9,WA
2025-05-06,5.6,PRE
2025-05-06,8.1,PRE
2025-05-06,8.6,WA
2025-05-06,6.8,MAIL
2025-05-06,6.9,WA
2025-05-06,7.9,PRE
2025-05-06,5.8,WA
2025-05-06,8.4,PRE
2025-05-06,7.1,PRE
2025-05-06,8.1,WA
2025-05-07,7.6,MAIL
2025-05-07,7.3,MAIL
2025-05-07,10.0,TEL
2025-05-07,8.8,TEL
2025-05-07,8.5,WA
2025-05-07,9.5,WA
2025-05-07,8.3,PRE
2025-05-07,8.1,WA
2025-05-07,8.6,MAIL
2025-05-07,5.6,WA
2025-05-07,6.5,MAIL
2025-05-07,8.2,WA
2025-05-07,8.7,WA
2025-05-08,8.9,MAIL
2025-05-08,6.9,TEL
2025-05-08,9.0,WA
2025-05-08,8.7,WA
2025-05-08,7.8,WA
2025-05-08,4.7,WA
2025-05-08,8.0,WA
2025-05-08,8.3,WA
2025-05-08,8.5,WA
2025-05-09,8.5,TEL
2025-05-09,5.9,WA
2025-05-09,9.5,PRE
2025-05-09,7.5,PRE
2025-05-09,7.8,PRE
2025-05-09,9.0,TEL
2025-05-09,9.2,PRE
2025-05-09,9.2,WA
2025-05-09,8.0,PRE
2025-05-09,9.7,MAIL
2025-05-09,7.7,TEL
2025-05-09,7.1,WA
2025-05-10,5.9,PRE
2025-05-10,9.1,MAIL
2025-05-10,7.6,WA
2025-05-10,9.0,PRE
2025-05-10,7.8,TEL
2025-05-10,7.9,PRE
2025-05-10,7.3,PRE
2025-05-12,8.4,PRE
2025-05-12,7.6,PRE
2025-05-12,8.4,WA
2025-05-12,5.8,WA
2025-05-12,7.9,PRE
2025-05-12,7.2,WA
2025-05-12,8.0,WA
2025-05-12,7.7,WA
2025-05-12,8.2,WA
2025-05-12,9.1,WA
2025-05-13,6.8,WA
2025-05-13,7.7,WA
2025-05-13,5.2,WA
2025-05-13,9.2,PRE
2025-05-13,9.2,WA
2025-05-13,6.8,WA
2025-05-13,8.9,WA
2025-05-14,8.6,PRE
2025-05-14,4.7,TEL
2025-05-14,8.9,WA
2025-05-14,7.8,WA
2025-05-14,6.1,PRE
2025-05-14,9.6,WA
2025-05-14,7.6,WA
2025-05-16,7.7,WA
2025-05-16,9.4,MAIL
2025-05-16,9.7,MAIL
2025-05-16,8.5,PRE
2025-05-16,9.1,PRE
2025-05-16,7.4,WA
2025-05-16,8.3,PRE
2025-05-16,9.3,TEL
2025-05-16,8.9,WA
2025-05-19,7.8,WA
2025-05-19,6.9,TEL
2025-05-19,7.9,PRE
2025-05-19,8.3,WA
2025-05-19,6.5,WA
2025-05-19,9.1,WA
2025-05-19,8.2,WA
2025-05-19,9.5,WA
2025-05-19,7.3,TEL
2025-05-19,7.8,WA
2025-05-19,8.0,WA
2025-05-19,8.2,MAIL
2025-05-19,5.3,PRE
2025-05-19,9.0,PRE
2025-05-22,6.7,PRE
2025-05-22,6.5,MAIL
2025-05-22,7.4,WA
2025-05-22,7.0,WA
2025-05-22,7.5,TEL
2025-05-23,9.3,WA
2025-05-23,9.6,WA
2025-05-23,7.1,WA
2025-05-23,6.1,PRE
2025-05-23,8.3,WA
2025-05-23,8.1,TEL
2025-05-23,8.2,MAIL
2025-05-23,8.2,PRE
2025-05-23,8.8,PRE
2025-05-23,8.6,WA
2025-05-23,7.8,WA
2025-05-23,8.3,WA
2025-05-26,9.1,WA
2025-05-26,6.2,WA
2025-05-26,7.2,WA
2025-05-26,6.1,PRE
2025-05-26,7.7,WA
2025-05-26,7.6,PRE
2025-05-28,6.4,MAIL
2025-05-28,8.0,WA
2025-05-28,8.0,WA
2025-05-28,8.7,WA
2025-05-28,8.0,PRE
2025-05-28,9.3,TEL
2025-05-28,7.3,TEL
2025-05-29,8.7,WA
2025-05-29,8.9,WA
2025-05-29,7.9,TEL
2025-05-29,8.0,WA
2025-05-29,5.8,PRE
2025-05-29,9.0,WA
2025-05-29,4.3,MAIL
2025-05-29,8.9,WA
2025-05-29,9.3,PRE
2025-05-29,9.3,TEL
2025-06-02,7.3,TEL
2025-06-02,7.1,PRE
2025-06-02,9.6,MAIL
2025-06-02,8.4,WA
2025-06-02,7.2,WA
2025-06-02,6.1,TEL
2025-06-03,9.7,MAIL
2025-06-03,7.6,WA
2025-06-03,7.7,PRE
2025-06-03,7.7,PRE
2025-06-03,7.4,MAIL
2025-06-03,6.8,WA
2025-06-03,7.1,WA
2025-06-03,8.5,WA
2025-06-03,7.5,MAIL
2025-06-03,7.0,WA
2025-06-04,10.0,PRE
2025-06-04,7.9,PRE
2025-06-04,8.7,MAIL
2025-06-04,7.7,WA
2025-06-04,7.8,TEL
2025-06-04,8.4,PRE
2025-06-04,8.4,MAIL
2025-06-04,9.2,WA
2025-06-05,7.8,PRE
2025-06-05,8.8,WA
2025-06-05,8.3,PRE
2025-06-05,9.2,MAIL
2025-06-05,9.4,TEL
2025-06-05,6.4,PRE
2025-06-05,8.2,PRE
2025-06-05,6.9,PRE
2025-06-05,8.7,PRE
2025-06-05,10.0,PRE
2025-06-05,5.3,PRE
2025-06-05,8.2,MAIL
2025-06-05,6.1,WA
2025-06-10,7.2,WA
2025-06-10,9.5,PRE
2025-06-10,7.3,PRE
2025-06-10,7.0,WA
2025-06-10,7.6,WA
2025-06-10,5.0,PRE
2025-06-10,5.7,WA
2025-06-10,9.9,WA
2025-06-10,9.1,MAIL
2025-06-10,8.3,MAIL
2025-06-10,9.7,MAIL
2025-06-10,10.0,WA
2025-06-10,7.2,PRE
2025-06-10,10.0,WA
2025-06-11,9.1,WA
2025-06-11,8.2,TEL
2025-06-11,9.5,PRE
2025-06-11,7.1,WA
2025-06-11,7.2,TEL
2025-06-11,7.8,WA
2025-06-11,6.6,WA
2025-06-13,8.0,TEL
2025-06-13,7.9,PRE
2025-06-13,8.5,MAIL
2025-06-13,7.9,MAIL
2025-06-13,7.2,PRE
2025-06-13,3.0,WA
2025-06-13,8.2,WA
2025-06-13,6.5,WA
2025-06-13,8.5,WA
2025-06-16,6.8,WA
2025-06-16,9.6,TEL
2025-06-16,7.7,TEL
2025-06-16,5.5,WA
2025-06-16,6.6,PRE
2025-06-16,8.5,WA
2025-06-16,7.3,WA
2025-06-16,8.6,WA
2025-06-16,8.5,WA
2025-06-18,8.2,WA
2025-06-18,9.3,PRE
2025-06-18,6.8,WA
2025-06-18,10.0,WA
2025-06-18,8.8,PRE
2025-06-18,7.6,PRE
2025-06-18,8.4,WA
2025-06-19,7.5,WA
2025-06-19,9.0,WA
2025-06-19,8.3,PRE
2025-06-19,8.2,PRE
2025-06-19,3.8,WA
2025-06-19,8.9,PRE
2025-06-19,6.4,WA
2025-06-19,8.6,PRE
2025-06-19,7.5,WA
2025-06-19,8.1,WA
2025-06-20,9.6,TEL
2025-06-20,6.8,MAIL
2025-06-20,6.0,PRE
2025-06-20,7.9,WA
2025-06-20,9.1,PRE
2025-06-20,5.9,PRE
2025-06-20,7.8,WA
2025-06-20,9.2,WA
2025-06-23,7.3,WA
2025-06-23,8.0,WA
2025-06-23,10.0,PRE
2025-06-23,9.0,WA
2025-06-23,8.0,PRE
2025-06-23,8.9,WA
2025-06-23,8.4,WA
2025-06-24,10.0,WA
2025-06-24,8.2,WA
2025-06-24,7.8,WA
2025-06-24,2.2,TEL
2025-06-24,8.6,PRE
2025-06-24,7.4,WA
2025-06-24,8.5,PRE
2025-06-24,8.1,WA
2025-06-24,9.3,MAIL
2025-06-24,6.1,PRE
2025-06-27,8.3,WA
2025-06-27,6.4,WA
2025-06-27,7.7,WA
2025-06-27,3.2,PRE
2025-06-27,6.6,WA
2025-06-27,9.9,PRE
2025-06-27,7.0,WA
2025-06-27,8.1,WA
2025-06-28,7.9,WA
2025-06-28,6.6,WA
2025-06-28,9.9,PRE
2025-06-28,7.2,WA
2025-07-01,7.3,PRE
2025-07-01,7.8,WA
2025-07-01,6.4,PRE
2025-07-01,6.7,MAIL
2025-07-01,8.5,WA
2025-07-01,8.7,WA
2025-07-01,9.1,WA
2025-07-01,8.3,PRE
2025-07-01,8.3,MAIL
2025-07-01,8.9,WA
2025-07-01,8.6,WA
2025-07-01,6.9,PRE
2025-07-01,8.1,WA
2025-07-01,7.2,PRE
2025-07-02,9.1,WA
2025-07-02,3.5,MAIL
2025-07-02,7.6,WA
2025-07-02,9.7,WA
2025-07-02,5.3,WA
2025-07-02,9.2,PRE
2025-07-02,8.4,WA
2025-07-02,6.1,MAIL
2025-07-02,9.3,WA
2025-07-02,7.3,TEL
2025-07-02,8.0,MAIL
2025-07-02,10.0,PRE
2025-07-02,8.3,WA
2025-07-02,8.9,PRE
2025-07-03,8.4,TEL
2025-07-03,8.4,MAIL
2025-07-03,7.9,WA
2025-07-03,5.0,TEL
2025-07-03,7.3,WA
2025-07-03,7.2,PRE
2025-07-03,6.1,PRE
2025-07-03,5.9,WA
2025-07-03,8.0,WA
2025-07-04,8.2,TEL
2025-07-04,8.7,TEL
2025-07-04,8.8,WA
2025-07-04,8.5,TEL
2025-07-04,8.0,MAIL
2025-07-04,7.7,WA
2025-07-04,9.7,WA
2025-07-04,8.4,WA
2025-07-04,9.0,WA
2025-07-04,7.5,WA
2025-07-04,9.2,PRE
2025-07-04,8.4,PRE
2025-07-04,7.7,WA
2025-07-04,6.3,PRE
2025-07-08,7.9,WA
2025-07-08,8.4,PRE
2025-07-08,6.8,PRE
2025-07-08,7.4,PRE
2025-07-08,8.0,TEL
2025-07-08,7.7,WA
2025-07-08,9.4,WA
2025-07-08,6.6,PRE
2025-07-08,8.1,PRE
2025-07-09,4.0,PRE
2025-07-09,6.8,WA
2025-07-09,8.4,PRE
2025-07-09,8.6,MAIL
2025-07-09,7.3,TEL
2025-07-09,8.7,MAIL
2025-07-09,5.5,WA
2025-07-10,8.3,WA
2025-07-10,9.1,WA
2025-07-10,5.4,TEL
2025-07-10,4.8,TEL
2025-07-10,8.0,TEL
2025-07-10,7.3,MAIL
2025-07-10,8.2,MAIL
2025-07-10,9.7,WA
2025-07-10,5.2,WA
2025-07-16,7.4,WA
2025-07-16,6.6,TEL
2025-07-16,7.8,WA
2025-07-16,8.6,WA
2025-07-16,9.0,PRE
2025-07-16,9.2,WA
2025-07-16,8.7,TEL
2025-07-16,9.3,TEL
2025-07-16,8.3,PRE
2025-07-16,6.3,WA
2025-07-18,8.3,WA
2025-07-18,3.7,WA
2025-07-18,8.0,PRE
2025-07-18,7.6,WA
2025-07-21,8.4,WA
2025-07-21,9.9,WA
2025-07-21,9.8,WA
2025-07-21,2.6,TEL
2025-07-21,8.1,TEL
2025-07-21,7.1,MAIL
2025-07-21,6.1,TEL
2025-07-21,10.0,WA
2025-07-23,8.8,TEL
2025-07-23,8.0,WA
2025-07-23,6.3,WA
2025-07-23,5.2,TEL
2025-07-23,6.7,PRE
2025-07-23,7.2,PRE
2025-07-23,9.0,WA
2025-07-23,9.8,MAIL
2025-07-23,6.6,PRE
2025-07-23,6.8,WA
2025-07-23,8.0,WA
2025-07-23,7.4,WA
2025-07-24,7.7,WA
2025-07-24,9.1,TEL
2025-07-24,8.9,PRE
2025-07-24,6.4,MAIL
2025-07-24,6.7,WA
2025-07-24,8.0,TEL
2025-07-24,8.0,MAIL
2025-07-24,8.7,TEL
2025-07-25,7.5,PRE
2025-07-25,10.0,WA
2025-07-25,9.7,TEL
2025-07-25,7.4,PRE
2025-07-25,3.5,WA
2025-07-25,10.0,WA
2025-07-28,5.3,PRE
2025-07-28,7.9,WA
2025-07-28,9.5,WA
2025-07-28,7.6,PRE
2025-07-28,8.6,WA
2025-07-28,7.3,WA
2025-07-28,8.8,WA
2025-07-29,7.1,PRE
2025-07-29,8.8,MAIL
2025-07-29,8.9,MAIL
2025-07-29,8.8,WA
2025-07-29,5.8,TEL
2025-07-29,9.0,WA
2025-07-29,3.4,WA
2025-07-29,2.9,MAIL
2025-07-29,5.9,PRE
2025-07-29,8.6,WA
2025-07-30,10.0,PRE
2025-07-30,7.3,WA
2025-07-30,3.1,WA
2025-07-30,8.1,PRE
2025-07-30,8.0,WA
2025-07-31,7.7,PRE
2025-07-31,7.3,PRE
2025-07-31,8.1,TEL
2025-07-31,7.2,WA
2025-07-31,10.0,TEL
2025-07-31,6.6,MAIL
2025-07-31,8.8,WA
2025-08-01,9.7,WA
2025-08-01,8.4,MAIL
2025-08-01,8.1,PRE
2025-08-01,9.0,MAIL
2025-08-01,9.5,WA
2025-08-01,6.4,PRE
2025-08-04,8.3,PRE
2025-08-04,6.9,WA
2025-08-04,8.4,WA
2025-08-04,8.3,PRE
2025-08-04,7.2,WA
2025-08-04,10.0,TEL
2025-08-04,8.9,TEL
2025-08-04,8.8,PRE
2025-08-04,7.4,PRE
2025-08-04,6.3,WA
2025-08-04,8.4,MAIL
2025-08-05,5.1,WA
2025-08-05,8.7,WA
2025-08-05,6.7,MAIL
2025-08-05,8.7,PRE
2025-08-05,6.2,TEL
2025-08-05,9.1,WA
2025-08-05,9.2,PRE
2025-08-06,8.4,WA
2025-08-06,7.5,TEL
2025-08-06,9.1,PRE
2025-08-06,8.4,TEL
2025-08-06,9.5,WA
2025-08-06,6.6,WA
2025-08-06,7.6,PRE
2025-08-06,5.9,PRE
2025-08-06,9.6,WA
2025-08-06,6.9,PRE
2025-08-06,6.9,WA
2025-08-06,7.8,MAIL
2025-08-06,5.7,TEL
2025-08-06,7.4,WA
2025-08-07,7.6,WA
2025-08-07,8.6,WA
2025-08-07,8.2,WA
2025-08-07,8.0,PRE
2025-08-07,6.9,TEL
2025-08-07,8.7,TEL
2025-08-07,8.2,PRE
2025-08-07,9.9,TEL
2025-08-07,9.4,MAIL
2025-08-07,9.0,PRE
2025-08-07,7.5,PRE
2025-08-08,9.4,WA
2025-08-08,3.5,WA
2025-08-08,6.2,PRE
2025-08-08,5.1,MAIL
2025-08-08,6.5,WA
2025-08-08,9.2,WA
2025-08-08,10.0,WA
2025-08-08,8.7,WA
2025-08-12,8.8,WA
2025-08-12,8.2,TEL
2025-08-12,6.8,WA
2025-08-12,7.4,WA
2025-08-12,8.1,WA
2025-08-12,7.1,TEL
2025-08-12,8.8,MAIL
2025-08-12,7.8,PRE
2025-08-12,8.9,WA
2025-08-12,5.3,PRE
2025-08-12,10.0,TEL
2025-08-12,8.1,TEL
2025-08-12,6.1,TEL
2025-08-14,7.3,PRE
2025-08-14,8.5,PRE
2025-08-14,7.3,MAIL
2025-08-14,7.1,PRE
2025-08-18,7.2,WA
